tweet,sentiment
manojm kirti aayeff ichbinujjaini tamil kpadmarani soco wat sunilddesai sanjayuvacha satindra wuntakal dickdarryl krishpachegonkr cochinmenon satanicjumla scrapravi avijitsinha ganesan ranjiton b k vanni rao imvanshsharma amitbeher watdehel twilightfairi samyuktha nsood inctharoorian empoweringgoa kukk kurup priyapyadav geetv tarun k trivedi tapan iscrew vidyut nikhil p b ccfx shivendushekhar ikabir khan yusufiosi scimitar ss devekatvam nembukol polysmind nehr incisivescalpel desistupid dilsed reason send goon pack modi lie con fool hoodwink indian poor peopl modi zero conscienc enough enough sucker never,0
henc prove rajthackeray outstand persona great point point speech amp time rip amp agenda systemat evid proof bjp india bjp maharashtra prove wrong big question dev fadnavi mnsadhikrut,1
muslim hate much indiatoday survey,0
say love see reaction student,1
majorgauravarya abhimanyu ask accept reject india matter better keep ur self away old govvmt era,1
ecisveep kindli take necessari action movi relea upcom elect twitterindia twitter jack,1
ramanathkri iankursingh gopale mislead lie sanghi ji meant free cylind fake scheme regular cylind goonda pm fat keep hrd min educ,0
strive futr iankursingh mislead sanghi ji meant free cylind fake scheme regular cylind,0
ritikrai iankursingh mislead lie sanghi ji meant free cylind fake scheme regular cylind,0
mramukkoh iankursingh mislead lie sanghi ji meant free cylind fake scheme regular cylind,0
ganzupai iankursingh kanhaiyakumar dirti lie sanghi meant free cylind fake scheme regualar cylind,0
sarv siksha ab kahaan blog current fail educ condit india plea read blog know minist prakashjavdekar,0
serious like interview awasthi rubikaliyaquat question cover mo matter rafal vika pm interview includ accus see noth wrong,0
level debat speaker incindia well pretti obviou speaker incindia noth say kind behaviour alway adopt end debat,1
known pattern surfac elect season call secular toler gang written note vote similar pattern elect season bewar voter get influenc vote futur vote,1
becom mo violent leadership pmoindia say congr leader bollywood actr officialurmila,0
statist support issu jingoi basic econom vital issu statist support inter anoth extens dystopia,1
mr p ach din amp time good mr listen speech word u ach din ayega known india peopl much practic make decis emot,1
patriot voter ponder insult amp befit india pm discrimin btn major amp minor constitu would said rahulgandhi chosen sikh major con anti muslim propaganda,0
love ji achiev year acro world tajinderbagga kapilmishra ind bjp india,1
demonet result price inflat control big achiev peopl well educ understand normal peopl understand becau congr offer free item,1
sushantbsinha bjp sweep ls seat main thing heavi polic check requir curtail movement money amp liquor relax free amp fair poll happen,1
say friend mock derid say come sir ji narendramodi pmoindia think good deal,1
made ta rebuild difficult,0
tri destroy vote ncbn,0
crore rupe ca size acro india black money back electio via youtub whatev ji say drastic fail,0
invit friend mine dinner sinc birthday treat kya bhai fir kai chal raha hai answer chal raha hai instead said ke raaj main sab changaa chal raha hai phir kya tha bhai kuch nahi bole,1
aninewsup ploy devid peopl cast creat commun tension seek vote agenda dedeat ji attempt fall flat narendramodi ji becom pm,0
hope take care free fair poll,1
sanjay incindia de tera baap ka hai kya bewakuf ho ya peopl india decid nation sake elect yet take place wait till rd may record pakistan north korea democrat india,1
sushant say whatsinanam goe like alway never oppo u r patriot n anti nation u call spade spade ju fal delus u r live hope public want want chowkidar n bhakth shld reali,1
care get fool like got elect,1
disciplin countri depend le indirect tax improv standard live reduc co live choic choo wise sourc report cag differ year olta pr cca cbdt,1
five year stori fail promis read,0
india pakistan black money stop oppo,0
news rahulgandhi arrest wear helmet nd happi,0
mahatma gandhi fir ever individu mo popular posit neg among common peopl india lover n oppon incomplet without name,1
dazzl snehal prachibehappi imvaibhavbans shekhawat charulatashah saxenadocil deepikanath varshu offic narendramodi ye bilkul sahi kahe ho modi hai ummid hai ki de aag aur bhi accha hoga vote ji good morn nice amp happi sunday amp nice edit,1
paritoshchoubey rubikaliyaquat abpnewshindi narendramodi awasthi rubikaliyaquat ji feel u ur job right organ u serv pa record administr ye ji put right question u mo media hou shut mouth account corrupt charg,1
vivekoberoi rahulgandhi laluprasadrjd yadavtejashwi incindia elect want relea movi base ji understand got opportun hit screen long time tri wait bit p blame everyth,0
small report narendramodi sir done indian economi got whatsapp read full thread,1
pm say vote bjp vote vote bjp vote corrupt unemploy farmer distr commun violenc amp absente pm ignor india foreign trip thank warn voter modiji,0
arvindkejriw said back amp true coward psychopath,1
jhasanjay terrorist congr parti jhasanjay minut ago sanjay jha retweet hindustan time shame cut crap two india former prime minist assassin terrorist congr parti,0
lalitsharmahp ikpsgil ye individualist le nation name power time sen nation name plu nation mere name,0
mean god chanc,0
anupampkh sir call liber lutyen delhi paid propagandi may keep writ letter vote ji common man citizen tru narendramodi ji ensur pm ajitdixit,0
jyotsnamohan sunetrac combin want dim wit fuse dumbo one man show two men armi continu unquestion shatrugansinha,1
isol pak made pakistan poor river water divert foreign fund block export pak contain import duti pak increas baluchistan ignight inflat trigger pak,0
tweet top jurno india look legitim modi wave ju anoth ca one guy make strong state region leader india run arnd make gadbandan wave air next popular right behind none,1
plea rt report card sarkar ju highlight crore household got free ga connect,1
iampritampyaar bjp india narendramodi india countri world phd holder appli peon job mba amp engin appli sweeper job lakh pg amp engin appli helper job year pm destroy futur india educ youth,0
ground look small front hudg crowd gather ji ralli clear messag mamataoffici ur time,0
upasanatigr complain song bjp ldr minist ban immedi oblig better cover main ldr includ ji ldr till may,1
someon need tell languag doe behov pm place mention whole countri punish wrong choic made year ago vote narendramodi power,0
brijmohanbhama timesnow lmrankhanpakpm hafizshariff narendramodi pti news ani divid india help elect hindu amp muslim win good,1
amp karma push brink poverti amp destitut one man power greed illeg organis behind,0
ji bhubaneswar rajdhani expr main b b tak sbhi log bimar hai ghatia khana khake tata nagar tak gadi hr late bhi hai hamara aap logo ye expect nehi reheta hai plea someth need li need healthi food passeng,0
thankyou much kind word interest id btw erosnow umeshkshukla ridhimalulla sethimanav mrsgandhi narendramodi pmoindia,1
yasminsana small suggest u ha everyon see give wing post matter concern electr naveen odisha sambitswaraj bjpodishal ktrtr telanganacmo,0
moulii u r talk thrown may nt sure school career fanat made life miser tortur accept brand polit wholeheartedli support build ayodhya nt rss way way,1
archananautiy fy hona pad raha hai khatun ko ab play minor appeas card blatantli wd hv gullibl beyond compar give polit space got downhil commun like,0
inde wave got someon like lok sabha otherwi reason peopl would vote embarrass one interview win folk u know,1
rishibagre level frustrat inter leadership mean mean corrupt make money fool th public,0
karn jai kaam soul cultur portray ever graciou pracheepaandya faisalkoffici direct umeshkshukla amp produc benchmarkpix stream erosnow app aryanarai ashi sharma,1
believ peopl troll promo shirt tea cup etc deni plain hypocri,0
indiatoday indiatodayflash elect campaign play commun card,1
much within develop nation yday gentlemen unhappi come live capabl instead worri critic wake r capabl,1
polit led corrupt poverti,0
common man hero protector citizen great son bharatmata good friend world nation thank youpm narendramodi ji great give back societi want back nd term pm ju eagerli wait elect date,1
anandmahindra tc parti hatr spread sli tweet happi new india modi creat,1
nupursharmabjp look like sequel la stroke smoke black money knew maximum usag elect raid would make ea bring back black money opposit complain complain raid,1
anujbhuwania sabeaux word hindu minor constitu type remark,0
aunt tavleen singh etern lo soul sold devil seem develop cataract eye abl see live lavi lifestyl hard earn money dole super rich,1
come witn real stori unfold inspir show watch episod ridhimalulla pmoindia narendramodi aryanarai,1
wow today congr show corrupt natur told ji u say tell u today har yuva ka nara tell today reavel narendramodi love nd,1
right amp wrong tina factor matter littl near referendum swapan,0
pm narendramodi travel countri ie yr still expens incur foreign visit cr le spent mm reason junket system dalal r stop make koharram pm visit,0
hard work never bring fatigu bring satisfact,0
chiddi busin call narendramodi liar pchidambaram liar al wor thief dacoit corrupt congr crook taken court ride take bail time row manag court god know dog bark,0
pchidambaram chiddi busin call narendramodi liar pchidambaram liar al wor thief dacoit corrupt congr crook taken court ride take bail time row manag court god know dog bark,0
good back believ fact seem everyth propaganda month back far know kerala vote never stand place,1
dhruv rathe accha ab teri tatti bhi saaf hi karega bhai ur fake narr expos easili look road bloodi good n u build fake toilet n tri spread moron get life indian know realiti shut f,0
day pha vote think issu time peopl amp opposit talk price ri petroleum well retail inflat time singl corrupt blame govt,0
sushantbsinha asadowai sir u r thing blind friend blind toxiou societi someon appreci mu appreci none matter ji,0
ashi sharma erosnow umeshkshukla ridhimalulla mrsgandhi pmoindia narendramodi bjp india sethimanav realli hope honer pm narendramodi watch seri base life n appreci effort u n whole team,0
erbmjha look journali ju laugh statement counter question probabl reason ga run day kanhaiyakumar parent know u could hv tought sold subsidis ga commerci purpo,1
think wise amp vote,1
chang prestitut longer control elect result india absolut impact fake news fal narr coverag favour polit parti sm made irrelev,1
lonelycrowd sir alon need put effort need optimist choic lea percent done better other right track new youth design futur thank,1
watch video import tell fake govt month earlier support bjp govt,0
