tweet,sentiment
prasanto bdutt atishiaap newshtn absolut one understand sheiladikshit idioci loath aap much bjp drub got one thought rahulgandhi sen give aap seat haryana ca congr chanc well,1
po pulwama terror attack indian armi elimin top jem command jammu kashmir spokespersonmod livefi defenceminindia defencenewsin,1
bdutt new india madam anyth possibl terrori given seat bjp parti ask vote end terrori,1
sardesairajdeep narendramodi make feel bad u sugg modi pr market school rarher social servic modi spent k crore much uplift could done money dont potray revolutionari cur hope next govt improv,0
ashoswai hey bloodyfool bjp fulfil promi previou govt ganga action plan,1
matter much bjp tri bread butter issu decis peopl vote sachinpilot ji,1
newsmak set make major,1
congr talk bjp govt deliv direct benefit transfer poor strengthen nation secur reviv economi bjp govt fulfil promis via namo app,0
incchandigarh make mo bjp late call via thetribunechd,0
coma wake plea late,0
dar rishu iamsunnydeol ppl addr minor group unit bjp intellectu like u silenc wb kerala speak lot show dual standard u ppl nvr condemn ppl like mufti umar come dynasti polit problem major start question politician,1
debkanchan gsurya kanikagahlaut sadhvipragya mp said arr done cm mp bjp read conspiraci behind,0
parthasbiswa lol serious bro u troll nikhil sir dont agre mo time exampl support toward vba good among journali crawl bjp,1
americai non sen bjp everi congr man promot anti hindu cultur propaganda name seculari call sinner,0
win lea seat bengal exceed al bjp chief amitshah,1
boxervijend sorri vijend main bjp suppot hu fir bhi agar aap independ khade hote de ke naam pe dedeta,1
anindian kunalkamra kanhaiyakumar everyon everyon know photoshop video editor ju edit peopl like bjp ko bura bola anti nation ho congr ko bola bhakt ho problem peopl want listen real problem india,1
dblock monthli mess headlin even mo radic politician bjp rss think constitut holi never understand india think keep make stori narrow pov,0
incindia tri impr bjp tri impr peopl win tri impr meaningl becom peopl ever win becau strong state leadership otherwi done rssurjewala capt amarind,1
igopalshetti manishabjp narendramodi dev fadnavi amitshah bjp india northmumbaibjp bjp maharashtra raosahebdanv tawdevinod bjpvinodshelar vote alway bjp work hard us,0
aagneya chandan mytattlerattl nafeesrehmandr kumarsanga gautamgambhir regard bjp terrori organis see pragia babu bajrangi purohit use good religion misus pple ju like ladden u cant see man,1
anyon right cont let come cont bjp chief amitshah ask congr mull field priyanka gandhi vadra pm modi varana,1
khud gabbar bhumikashah win bjp mathi,1
good one peopl peopl hit road ramrod way amp protest front leader way wherev go amp make cmojhr held account failur power citizen,1
delhi bjp doe local face work except dr harshvardhan fact modi wave work wonder put star power elect,1
sushmaswaraj phenomen job peopl succ despit complet involv success duti dream real india bjp india come pictur,1
bjp women right realli men via thewir,1
myogiadityanath sir nd time name votar li name shown elect commiss site l chowk lucknow votar bjp,1
rsprasad narendramodi bjp india bjp bihar nkishoreyadav schaurasiabjp mangalpandeybjp nityanandraibjp stpiindia amitshah patna namo big talk amp real work mantra bjp mo hardli time abus nehru gandhi famili time bjp minist includ pm spent abus ngfamili time govern,1
anushkan knew say okay btw jave habib join bjp bad pun,0
americai even argument sake compar bjp sheer stupid sort post encourag islam terror,0
bjp legitim candidaci terror accus bjp govt chouhanshivraj arrest murder one point time,0
sablok anjumsabahat kanhaiyakumar javedakhtarjadu talk behalf constitut kanhaiyakumar suprem court order afzal guru make antin bro al agre bjp good parti better parti elect kuch toh lihaz kro bhai saab zehar hai ya kanhaiyakumar,1
tamilmanicp manomagikk actor siddharth tri defend question u want poke someth know make assumpt comment fit mp candid let peopl constitu decid ju bec bjp target right,1
win lea seat bengal exceed al bjp chief amitshah watch fieri interview,1
indiatoday boxervijend mail today peopl like modi continu pm consid rahul gandhi compet becom pm neither bjp nda inc upa like get full major tug war pm po,1
mix bjp essenti left wing believ command economi congr right wing econom e dr singh raghuram rajan chidambaram welfar orient claim econom right wing seem fal consid support,1
laawari bjp cell worker shame raj thackeray late check leav modi run cover,0
badhai ho aapko bjptarunchugh ji real hero iamsunnydeol join serv countri congratul us wish,1
congr talk bjp govt deliv direct benefit transfer poor strengthen nation secur reviv economi bjp govt fulfil promis,0
amitshah sushilmodi good morn sir nice see patna airport yesterday came bihar vote bjp return bangalor wave seen bihar nda better acro india jai hind,1
although elect commiss postpon pm modi biopic relea akshaykumar akshay kumar done thing differ manner bjp india bjp khel gyi ec ecisveep,1
congr talk bjp govt deliv direct benefit transfer poor strengthen nation secur reviv economi bjp govt fulfil promis via namo app narendramodi,0
sp pretti much destroy credibl high school mark give mark school high school year sure bjp govern undo mark gener bjp like sp bsp,1
loyal buddi congr hate dog bt bjp hate cow see differ,0
three phase confid bjp form next govern full major amit shah,1
congr talk bjp govt deliv direct benefit transfer poor strengthen nation secur reviv economi bjp govt fulfil promis via namo app,0
shrikrishnakn thirumalwnp hindu pawarspeak bjp india narendramodi matter fact modiji got vote becom pm mean indian like abt cong bjp abt truth n integr person n parti n mu oblig constitut n institut india modiji lake,0
report activ come mumbaipolic sinc year action take bu park block cant keep citi safe ju report sirji mani tweet adwait bjp,1
waglenikhil rahulgandhi arvindkejriw battl extremi hindutva go continu irrespect whether namo win loos time need strong congr fight bjp led futur adityanath pragya thakur shortsight allianc b detriment sabanaqvi yogendrayadav bdutt,1
episod bjp daylight robberi video seri real issu terribl twin want discu daili watch,1
pratoshnivedita one visual tmc help modi bjp fell short major,1
rokzz rajasthan bjp got congr ju short major difficult ye karnataka mp like bjp kitti may,0
dr vijayvargiya bjp believ innoc sinc ha convict thu right cont comment due person experi,1
anyon right cont let come cont bjp chief amitshah ask congr mull field priyanka gandhi vadra pm modi varana,1
animasonkar bjp india sampitroda incindia rahulgandhi jhasanjay rssurjewala pbhushan bdutt adv pallavi varnish sardesairajdeep shekhargupta sumanthraman nehr shashitharoor ram guha sanjayuvacha vikramch kmadhur karunanundi ndtv rnhd anti nda bjp alreadi accept defeat elect kavita krishnan prakashraaj rohini sgh nidhi sagarikagho thetanveerahm sanjaykpr sreenivasanjain rahulkanw warispathan sabanaqvi mehartweet advmajeedmemon priyaarajsekar derekobrienmp gargac,1
narendramodi amitshah arunjaitley bjp india bjp rajasthan myogiadityanath ommathur bjp amitmalviya ajrajbjp chanderbjp bjp churu previou govern fail demonstr india defenc capabl space pm narendra modi via namo app,0
ishavasya pointpond rammadhavbjp narendramodi bjp al thank leav good scheme behind much photograph ju renam exist project,1
raj thackeray expos bjp bring full famili stage person photo misus project vika,1
great job applau got yesterday call famili featur one pro bjp facebook page stage phenomen famou lav video put video print shirt,1
deepaknagar rushabh mehta bjp repres india hindu might matter fact wider ba popul total etho constitut guarante right,1
kanhaiyakumar question public someon interview suppo modi left bjp would vote right sever exist corrupt peopl hide behind modi becau charm get elect becau modi jai hind,1
entir region although prosper sinc mo neglect one due ignor cm pa chautala ban lal bhajan lal hooda bjp brought power region amp made bastion inc seen total decim,0
amitshah sad hard work peopl like ashwinibjp shaziailmi tajinderbagga shehzad ind ignor nobodi like gautamgambhir given ticket unlik bjp cultur,0
ijasoberoi indiatoday narendramodi akshaykumar nikhilramp inc might lesser two evil pa done thing bjp,0
congr manifesto say put anyon jail give bail want dilut afspa written manifesto bjp chief amitshah,0
final bjp cong amp aap cont separ delhi elect let see win lo,1
roali collegeblu imsalmansam narendramodi al criticis everi cm bjp seem respons soon anyon el come pictur silent option becau doe rule state doe realli sound great,1
deepaknagar rushabh mehta bjp repres much wider ba irrat point view infact materi present dystopian india,1
rachjit bdutt newshtn mehboobamufti longer sinist bjp field pragya brazenli experi modi ajay singh bisht let loo hate monger like ananthkumar hegd instal cabinet minist,0
bjp new elect mantra cowshit bullshit,1
rifatjawaid pr work full time pha maharashtra vote way bjp dream except karnataka south shut door bjp,1
establish consolid votebank upa file fal case let real perpetr go bjp chief amitshah hindu terror,1
raj thackeray expos bjp bring full famili stage person photo misus project vika rajthackeray,1
congr manifesto say put anyon jail give bail want dilut afspa written manifesto bjp chief amitshah,0
feel two kind evm manufactur va major work fine give vote bjp button press latter strateg introduc place possibl chang set could al initi function,1
mani po poll predict karnataka give almo seat bjp state better result congr jd allianc expect face huge defeat son karnataka cm expect lo independ candid karnataka govt surviv,1
anildhark admit pompou taglin u r confus tina much le bjp campaign strategi absenc qualiti challeng modi say raga grew impress even public percept remain ju scream chowkidar chor hai enough,1
bjp pidi like navikakumar rshivshankar never ever retweet blatant lie expos rajthackeray feku everi singl promi demolish mu chang channel name hmv master voic,0
amitshah excel interview arnabgoswamirtv forthright ground hone nonsen convers amit bhai bjp presid bengal return seat dead sure watch space rd may peopl fed congr tmc,1
ssure nikhilchandelz aapsingekar rame bjp sure islam scholar doesnt seem like name dont propag lie like gobar brain bhakt dont speak thing absolut cluel,1
coward tmc goon attack bjp bolpur candid ausgram common man give fit repli upcom phase elect,1
animasonkar bjp india wherev bjp win evm hack sampitroda incindia rahulgandhi jhasanjay rssurjewala pbhushan bdutt adv pallavi varnish sardesairajdeep shekhargupta sumanthraman nehr shashitharoor ram guha sanjayuvacha vikramch kmadhur karunanundi ndtv rnhd,1
complaint lodg gadisagoda ps bjp satyabadi mla candid om praka mishra allegedli vandalis evm booth birakishorepur polic seiz pistol booth amp detain person connect incid,1
